time,msec,request_id,ip,client_ip,server_addr,server_port,method,uri,path,query,protocol,status,body_bytes_sent,request_length,request_time,upstream_response_time,upstream_addr,upstream,upstream_status,user_agent,referer,content_type,body_hash,host,iat,rpm_60,size,ssl_cipher,ssl_protocol,x_forwarded_for
2025-12-11T18:30:43+00:00,1765477843.632,,,172.18.0.1,,,GET,/juice/rest/admin/application-version,/juice/rest/admin/application-version,,HTTP/1.1,304,0,443,0.019,0.020,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:43+00:00,1765477843.665,,,172.18.0.1,,,GET,/juice/rest/admin/application-configuration,/juice/rest/admin/application-configuration,,HTTP/1.1,304,0,451,0.049,0.050,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:43+00:00,1765477843.736,,,172.18.0.1,,,GET,/juice/rest/admin/application-version,/juice/rest/admin/application-version,,HTTP/1.1,200,20,392,0.108,0.109,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:43+00:00,1765477843.850,,,172.18.0.1,,,GET,/juice/rest/admin/application-configuration,/juice/rest/admin/application-configuration,,HTTP/1.1,200,8367,398,0.220,0.221,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:43+00:00,1765477843.892,,,172.18.0.1,,,GET,/juice/rest/admin/application-configuration,/juice/rest/admin/application-configuration,,HTTP/1.1,200,8367,398,0.226,0.226,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:43+00:00,1765477843.982,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEhWC5&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhWC5&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,495,0.085,0.084,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.018,,,172.18.0.1,,,GET,/juice/rest/languages,/juice/rest/languages,,HTTP/1.1,304,0,429,0.394,0.394,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.025,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEhWC8&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhWC8&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,32,401,0.025,0.025,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.038,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=websocket&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=websocket&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,400,45,575,0.013,0.013,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.084,,,172.18.0.1,,,GET,/juice/assets/public/images/JuiceShop_Logo.png,/juice/assets/public/images/JuiceShop_Logo.png,,HTTP/1.1,304,0,540,0.054,0.054,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.660,,,172.18.0.1,,,GET,/juice/rest/products/search?q=,/juice/rest/products/search,q=,HTTP/1.1,200,3796,438,0.808,0.809,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.844,,,172.18.0.1,,,GET,/juice/api/Challenges/?name=Score%20Board,/juice/api/Challenges/,name=Score%20Board,HTTP/1.1,200,449,448,1.226,1.225,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.846,,,172.18.0.1,,,GET,/juice/api/Challenges/?name=Score%20Board,/juice/api/Challenges/,name=Score%20Board,HTTP/1.1,200,449,396,1.211,1.211,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.853,,,172.18.0.1,,,GET,/juice/api/Quantitys/,/juice/api/Quantitys/,,HTTP/1.1,200,573,429,1.116,1.116,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.950,,,172.18.0.1,,,GET,/juice/assets/public/images/products/apple_juice.jpg,/juice/assets/public/images/products/apple_juice.jpg,,HTTP/1.1,304,0,545,0.013,0.013,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.952,,,172.18.0.1,,,GET,/juice/assets/public/images/products/apple_pressings.jpg,/juice/assets/public/images/products/apple_pressings.jpg,,HTTP/1.1,304,0,549,0.003,0.003,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.968,,,172.18.0.1,,,GET,/juice/assets/public/images/products/banana_juice.jpg,/juice/assets/public/images/products/banana_juice.jpg,,HTTP/1.1,304,0,546,0.003,0.003,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.971,,,172.18.0.1,,,GET,/juice/assets/public/images/products/artwork2.jpg,/juice/assets/public/images/products/artwork2.jpg,,HTTP/1.1,304,0,542,0.004,0.004,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.973,,,172.18.0.1,,,GET,/juice/assets/public/images/products/carrot_juice.jpeg,/juice/assets/public/images/products/carrot_juice.jpeg,,HTTP/1.1,304,0,547,0.004,0.004,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.980,,,172.18.0.1,,,GET,/juice/assets/public/images/products/eggfruit_juice.jpg,/juice/assets/public/images/products/eggfruit_juice.jpg,,HTTP/1.1,304,0,548,0.007,0.008,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.983,,,172.18.0.1,,,GET,/juice/assets/public/images/products/fruit_press.jpg,/juice/assets/public/images/products/fruit_press.jpg,,HTTP/1.1,304,0,545,0.009,0.009,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.985,,,172.18.0.1,,,GET,/juice/assets/public/images/products/green_smoothie.jpg,/juice/assets/public/images/products/green_smoothie.jpg,,HTTP/1.1,304,0,548,0.005,0.004,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.986,,,172.18.0.1,,,GET,/juice/assets/public/images/products/permafrost.jpg,/juice/assets/public/images/products/permafrost.jpg,,HTTP/1.1,304,0,545,0.003,0.002,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:44+00:00,1765477844.987,,,172.18.0.1,,,GET,/juice/assets/public/images/products/lemon_juice.jpg,/juice/assets/public/images/products/lemon_juice.jpg,,HTTP/1.1,304,0,545,0.002,0.003,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:45+00:00,1765477845.054,,,172.18.0.1,,,GET,/juice/assets/public/images/products/melon_bike.jpeg,/juice/assets/public/images/products/melon_bike.jpeg,,HTTP/1.1,304,0,545,0.021,0.021,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:30:45+00:00,1765477845.066,,,172.18.0.1,,,GET,/juice/assets/public/images/products/fan_facemask.jpg,/juice/assets/public/images/products/fan_facemask.jpg,,HTTP/1.1,304,0,546,0.010,0.011,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:31:08+00:00,1765477868.564,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEhWHq&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhWHq&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,24.460,24.460,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:31:08+00:00,1765477868.611,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEhcGh&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhcGh&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.009,0.008,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:31:33+00:00,1765477893.615,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEhcGk&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhcGk&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,25.004,25.003,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:31:33+00:00,1765477893.640,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEhiO0&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhiO0&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.003,0.003,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:31:58+00:00,1765477918.645,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEhiO1&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhiO1&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,25.006,25.006,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:31:58+00:00,1765477918.677,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEhoV0&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhoV0&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.009,0.009,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:32:23+00:00,1765477943.684,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEhoV4&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhoV4&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,24.987,24.987,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:32:23+00:00,1765477943.764,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEhuc_&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhuc_&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.004,0.004,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:32:48+00:00,1765477968.767,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEhud1&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEhud1&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,24.999,24.999,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:32:48+00:00,1765477968.818,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEh-kH&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEh-kH&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.018,0.018,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:33:13+00:00,1765477993.815,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEh-kJ&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEh-kJ&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,24.946,24.945,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:33:13+00:00,1765477993.917,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEi4sN&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEi4sN&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.013,0.012,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:33:38+00:00,1765478018.911,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEi4sR&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEi4sR&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,25.001,25.001,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:33:39+00:00,1765478019.097,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEiA_E&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiA_E&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.003,0.002,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:34:04+00:00,1765478044.096,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEiA_J&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiA_J&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,24.997,24.998,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:34:04+00:00,1765478044.249,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEiH7-&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiH7-&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.003,0.004,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:34:29+00:00,1765478069.249,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEiH86&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiH86&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,25.001,25.001,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:34:29+00:00,1765478069.283,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEiNGB&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiNGB&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.011,0.012,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:34:54+00:00,1765478094.280,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEiNGI&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiNGI&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,24.999,24.999,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:34:54+00:00,1765478094.487,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEiTPl&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiTPl&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.008,0.009,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:35:19+00:00,1765478119.488,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEiTPx&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiTPx&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,24.999,24.999,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:35:19+00:00,1765478119.510,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEiZXC&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiZXC&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.003,0.002,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:35:44+00:00,1765478144.520,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEiZXE&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiZXE&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,25.011,25.011,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:35:44+00:00,1765478144.703,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEiffi&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiffi&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.005,0.005,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:36:09+00:00,1765478169.706,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEiffs&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiffs&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,24.989,24.988,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:36:09+00:00,1765478169.967,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEiloy&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiloy&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.040,0.041,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:36:34+00:00,1765478194.942,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEilpO&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEilpO&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,24.996,24.996,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:36:34+00:00,1765478194.961,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEiry7&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiry7&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.004,0.003,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:36:59+00:00,1765478219.963,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEiry9&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiry9&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,25.001,25.001,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:37:00+00:00,1765478220.022,,,172.18.0.1,,,POST,/juice/socket.io/?EIO=4&transport=polling&t=PiEiy3K&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiy3K&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,2,494,0.017,0.018,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
2025-12-11T18:37:25+00:00,1765478245.017,,,172.18.0.1,,,GET,/juice/socket.io/?EIO=4&transport=polling&t=PiEiy3M&sid=HxFPYJyabPriRfoGAAAC,/juice/socket.io/,EIO=4&transport=polling&t=PiEiy3M&sid=HxFPYJyabPriRfoGAAAC,HTTP/1.1,200,1,401,25.007,25.008,172.18.0.5:3000,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:145.0) Gecko/20100101 Firefox/145.0,http://172.17.0.1:8085/juice/,,,172.17.0.1,,,,,,
